1.86,1.96,9.51
1.18,3.63,8.92
1.67,2.45,9.8
1.96,1.86,11.27
1.47,1.18,10.29
1.37,-0.49,8.23
1.76,-1.08,7.25
1.86,-1.08,7.35
1.96,-0.49,7.64
1.96,0.39,8.43
2.06,0.88,8.62
1.96,1.18,8.33
1.96,0.88,8.23
1.96,0.78,8.13
2.06,0.29,7.84
2.06,0.59,7.84
2.06,0.59,8.23
1.96,0.69,8.82
1.86,0.69,9.21
1.67,0.39,9.11
1.67,-0.1,8.62
1.76,-0.29,7.94
1.86,-0.29,7.84
1.96,-0.1,8.04
1.96,0.1,8.23
1.96,0.49,8.43
1.96,0.69,8.82
1.96,0.88,9.02
1.86,0.88,9.21
1.86,0.69,9.11
1.76,0.29,8.62
1.76,0.0,8.43
1.76,0.0,8.13
1.76,-0.1,8.23
1.76,0.0,8.53
1.76,-0.29,8.33
1.86,-0.39,8.13
1.76,0.0,8.23
1.86,0.0,8.82
1.86,0.0,9.02
1.86,0.0,8.82
1.96,-0.1,8.82
1.96,-0.2,9.02
1.96,-0.2,9.41
1.76,-0.39,9.02
1.76,-0.59,8.43
1.96,-0.59,7.94
1.86,-0.29,7.94
1.76,-0.1,8.04
1.67,0.2,8.23
1.57,0.29,8.13
1.67,0.29,8.04
1.67,0.29,8.43
1.67,0.1,8.62
1.67,0.0,8.53
1.67,0.0,8.72
1.67,-0.1,8.82
1.76,-0.1,9.02
1.76,-0.1,9.11
1.76,0.0,9.31
1.76,-0.1,8.92
1.86,-0.39,8.72
1.96,-0.49,8.43
2.06,-0.88,8.23
2.06,-0.69,7.84
2.16,-0.59,8.04
2.16,-0.49,8.33
2.16,-0.39,8.62
2.16,-0.2,8.82
2.25,-0.29,8.92
2.25,-0.29,8.92
2.35,-0.49,8.92
2.35,-0.39,8.82
2.35,-0.49,8.92
2.25,-0.59,8.82
2.25,-0.78,8.62
2.25,-0.88,8.62
2.25,-0.78,8.72
2.25,-0.69,8.72
2.25,-0.59,8.92
2.25,-0.69,8.82
2.35,-0.88,8.72
2.35,-0.69,8.82
2.25,-0.59,8.92
2.25,-0.59,8.62
2.25,-0.59,8.72
2.25,-0.59,8.62
2.35,-0.49,8.43
2.25,-0.39,8.72
2.25,-0.2,8.82
2.16,0.0,8.72
