-0.82,2.14,10.1
-1.73,0.51,10.0
-1.63,0.71,10.0
-1.22,0.41,10.2
-1.43,0.51,10.2
-1.63,0.71,10.31
-1.84,0.51,10.51
-2.14,0.51,10.31
-2.04,0.41,10.2
-2.04,0.51,10.2
-2.04,0.71,10.31
-1.84,0.71,10.31
-1.73,0.51,10.1
-1.63,0.61,10.0
-1.73,0.61,10.0
-1.84,0.61,10.2
-1.63,0.61,10.1
-1.33,0.51,9.9
-1.22,0.51,10.1
-1.33,0.61,10.1
-1.22,0.61,10.0
-1.22,0.71,10.0
-1.43,0.61,10.2
-1.63,0.82,10.31
-1.73,0.82,10.51
-1.43,0.71,10.41
-1.43,0.82,10.31
-1.33,0.92,10.2
-1.33,1.02,10.1
-1.33,1.02,9.59
-1.12,0.92,9.49
-0.92,0.92,9.08
-0.71,0.82,8.78
-0.41,0.82,8.27
-0.31,0.82,8.06
-0.31,0.92,7.96
-0.51,1.12,7.76
-0.71,1.22,7.24
-1.02,1.33,6.84
-1.12,1.33,6.43
-1.12,0.92,6.63
-1.73,0.71,6.22
-2.65,1.12,5.92
-2.96,2.04,5.61
-2.96,2.76,5.71
-3.06,2.86,5.41
-3.06,2.76,5.61
-3.37,3.47,5.71
-3.06,2.86,5.71
-4.9,0.61,6.63
-6.22,-0.31,7.86
-6.22,0.41,8.57
-5.82,1.84,9.18
-5.92,2.35,9.9
-5.92,3.06,11.22
-6.43,3.06,7.96
-6.53,2.76,7.35
-5.51,1.73,8.27
-8.78,3.37,8.27
-8.88,3.78,9.69
-9.9,4.29,10.2
-9.69,3.47,10.31
-10.51,3.16,10.0
-10.61,3.06,9.8
-10.71,3.06,10.61
-10.92,3.37,11.43
-9.8,3.67,11.63
-10.2,4.08,11.43
-7.96,3.37,10.1
-7.55,3.16,8.88
-6.02,2.24,6.53
-5.92,2.55,6.84
-6.53,2.86,6.63
-7.24,3.27,5.71
-8.06,3.57,5.31
-8.16,3.57,4.8
-8.06,3.67,4.39
-7.76,3.47,3.98
-7.24,3.27,3.67
-7.35,3.37,3.57
-7.14,3.37,3.57
-7.45,3.67,3.57
-7.65,3.67,3.98
-8.06,3.88,4.18
-8.47,4.08,4.49
-8.78,4.18,4.8
-8.98,4.29,5.2
-9.18,4.39,5.51
-9.18,4.49,5.61
-9.18,4.59,6.22
-9.18,4.9,6.43
-9.29,4.9,6.12
-9.08,5.1,6.63
-8.67,4.9,6.94
-8.27,4.69,7.14
-8.27,4.69,7.35
-8.78,4.49,6.84
-9.39,4.69,7.04
-9.69,5.0,15.92
-10.51,4.9,5.71
-10.31,4.8,5.92
-10.2,4.59,5.71
-9.39,4.08,5.0
-8.37,3.57,4.18
-7.76,3.47,3.67
-7.24,3.16,3.37
-6.94,3.16,2.96
-6.84,3.16,3.16
-7.24,2.55,4.39
-8.06,3.67,3.78
-7.96,3.47,3.57
-8.78,3.78,3.98
-9.49,4.08,4.39
-10.31,4.49,4.69
-10.82,4.69,4.69
-11.33,5.0,4.59
-11.73,5.41,4.49
-11.63,5.31,4.29
-11.63,5.41,4.18
-11.63,5.41,4.08
-11.73,5.51,3.98
-12.14,5.92,4.29
-13.06,6.33,5.31
-14.39,7.14,5.71
-15.71,8.06,5.82
-16.43,8.47,6.12
-16.84,8.78,6.63
-17.14,9.08,6.53
-17.04,9.08,6.53
-16.84,8.98,6.84
-16.63,8.88,6.94
-15.92,8.37,6.84
-15.1,8.06,6.84
-14.59,7.24,6.43
-13.78,6.73,5.51
-12.55,6.12,5.0
-11.63,5.71,4.69
-10.82,5.31,4.29
-9.8,4.8,3.78
-8.78,4.29,3.57
-7.86,3.67,3.16
-6.12,2.96,2.55
-5.51,2.45,2.24
-4.59,2.04,1.94
-3.67,1.63,1.73
-2.86,1.22,1.22
-2.14,1.02,0.92
-1.73,0.82,0.71
-1.33,0.61,0.51
-1.02,0.61,0.71
-0.82,0.41,0.51
0.41,-0.1,2.65
0.0,0.31,0.1
-0.51,0.51,0.82
0.0,0.41,0.1
0.92,0.31,-0.61
0.82,0.71,1.02
-0.1,1.94,3.37
0.0,2.55,1.43
5.31,9.18,7.45
8.98,13.37,10.82
3.37,8.57,6.43
-1.43,5.41,2.96
-5.61,5.71,17.76
-9.08,4.8,5.92
-15.31,7.96,8.27
-12.96,2.86,18.37
-17.24,10.0,7.45
-16.22,8.37,5.82
-16.33,11.43,5.71
-18.67,11.12,5.51
-18.37,10.82,7.45
-20.41,12.65,8.37
-20.41,12.96,8.88
-20.41,13.47,10.0
-20.41,13.88,11.02
-20.41,13.67,11.53
-20.1,12.76,10.0
-17.96,11.73,7.65
-15.92,10.31,6.12
-14.29,9.39,5.2
-12.45,8.47,4.69
-11.12,7.55,4.29
-10.1,6.73,4.18
-9.08,5.92,4.08
-8.06,5.2,3.67
-7.04,4.29,3.67
-5.92,3.47,3.16
-4.59,2.45,2.45
-3.06,1.63,1.84
-2.45,1.22,1.43
-1.73,0.92,0.92
-1.22,0.71,0.71
-0.92,0.41,0.41
-0.41,0.31,0.31
-0.2,0.2,0.2
-0.1,0.1,0.0
-0.1,0.2,-0.2
-0.1,0.2,-0.1
0.0,0.92,-0.92
0.0,0.1,-0.41
-0.2,0.2,0.0
-0.31,0.0,-0.2
-0.1,0.1,0.0
-0.51,0.2,0.0
-0.2,0.31,0.0
-0.2,0.41,0.31
-0.61,0.61,0.1
-1.12,0.82,0.31
-2.24,1.43,0.61
-4.29,2.65,0.92
-7.04,5.1,2.65
-10.41,7.14,3.27
-15.92,10.2,5.41
-13.16,10.0,9.9
-20.41,18.27,15.71
-20.41,20.31,13.88
-20.41,19.8,15.71
-20.41,15.61,12.86
-18.78,12.55,7.76
-16.22,11.22,5.71
-15.82,10.51,5.71
-15.41,9.9,5.2
-14.59,8.98,4.8
-14.69,8.98,4.29
-14.59,8.47,4.9
-14.39,8.37,4.8
-13.27,7.65,4.8
-11.33,6.63,4.49
-9.8,5.71,4.39
-8.37,4.9,4.69
-8.37,5.1,4.8
-8.06,4.29,6.33
-7.14,3.88,4.29
-6.02,3.67,2.96
-5.51,3.57,2.96
-4.18,3.67,2.45
-8.37,8.47,20.31
8.37,20.31,20.31
20.31,20.31,16.43
4.9,19.39,-2.65
-3.27,5.71,-1.94
-4.29,2.45,0.41
-2.55,1.22,0.31
0.0,0.0,-0.1
-1.63,0.41,0.0
-2.24,0.71,0.41
-2.14,0.51,0.61
-1.94,0.0,0.41
-1.22,0.0,0.31
-1.22,0.2,0.71
-0.82,-0.1,1.12
-1.43,0.0,0.2
-2.65,1.12,0.31
-4.29,2.14,0.31
-7.35,4.29,0.51
-10.2,6.12,0.82
-13.37,7.35,2.86
-15.2,7.55,10.1
-17.65,10.41,7.76
-17.24,10.71,7.35
-20.41,20.31,20.31
-20.41,20.31,20.31
-20.41,20.31,20.31
-20.41,20.31,20.31
-20.41,16.02,12.14
-20.41,13.57,0.61
-18.27,12.04,2.24
-17.14,9.49,1.73
-12.65,7.04,1.22
-8.88,5.0,0.92
-6.43,3.47,0.82
-4.9,2.55,0.92
-3.67,2.24,0.71
-2.76,1.73,0.71
-2.45,1.73,0.71
-2.35,1.84,1.22
-2.14,1.84,1.02
-2.04,1.63,1.12
-2.24,1.73,1.33
-2.35,2.04,1.43
-2.76,2.45,1.63
-3.67,3.47,1.94
-4.18,3.57,3.06
-1.84,20.31,-12.24
18.67,20.31,-12.65
11.22,20.31,-6.73
5.71,14.18,-0.41
-0.31,5.0,6.63
2.65,0.92,6.43
0.0,0.51,0.71
2.35,-0.31,0.2
2.55,-0.1,1.84
2.86,-0.61,2.04
1.33,0.0,1.33
0.2,0.51,1.02
-0.1,0.71,0.0
0.41,0.31,0.2
1.12,0.31,0.71
-0.51,1.02,0.0
-1.73,2.24,-0.92
-8.78,6.33,-3.27
-17.24,10.51,-3.88
-20.41,17.76,-1.53
-20.41,20.31,8.06
-20.41,20.31,9.69
-20.41,20.31,18.06
-20.41,20.31,20.31
-20.41,15.51,12.04
-20.1,14.08,2.24
-9.39,13.06,8.47
-16.73,20.31,20.31
-11.33,7.45,-2.35
-9.08,7.24,-1.43
-9.29,7.55,2.24
-11.02,7.96,1.02
-12.55,8.27,4.59
-15.31,10.2,8.06
-13.88,10.1,12.55
-13.27,8.27,10.92
-7.35,4.49,6.94
-4.59,2.96,2.76
-2.55,1.53,1.02
-1.73,1.33,0.61
-1.73,1.33,0.61
-1.12,3.06,0.1
1.53,5.92,-1.33
6.22,9.18,-0.41
7.35,10.82,2.04
3.16,6.12,0.41
1.02,1.94,-0.92
0.0,0.0,-0.51
-1.12,-0.82,-1.22
-0.2,0.31,0.0
-0.31,-0.2,0.31
-0.1,-0.1,0.1
-1.22,0.0,0.31
-0.2,0.0,0.31
-0.1,0.0,0.1
0.0,-0.1,0.1
0.0,-0.1,0.1
0.0,-0.1,0.31
0.0,0.0,0.2
0.0,0.0,0.41
-0.1,0.0,0.71
0.0,0.0,0.41
-0.71,0.31,1.43
-2.76,1.12,1.94
-7.55,4.59,6.43
-18.47,11.84,14.69
-20.41,20.0,12.45
-20.41,20.31,11.53
-20.41,20.31,14.39
-20.41,20.31,20.31
-20.41,20.31,20.31
-20.41,17.45,20.31
-14.9,12.35,7.14
-9.8,7.35,2.24
-7.45,4.8,0.82
-6.84,4.49,1.43
-8.47,5.41,1.53
-10.51,6.33,1.84
-12.24,7.04,2.76
-13.47,8.06,3.78
-13.57,7.55,4.18
-12.76,7.04,4.69
-10.82,5.31,5.31
-6.12,8.88,4.8
20.31,20.31,0.82
20.31,20.31,1.73
2.45,14.49,4.39
0.1,5.0,2.76
0.71,1.02,0.82
-0.82,-1.02,1.73
0.82,-1.33,0.1
0.82,-0.61,1.22
0.41,0.61,1.94
0.41,0.31,-0.31
-1.33,1.33,-0.31
-0.71,1.53,-0.2
-0.51,1.22,-0.51
-0.82,1.43,-0.41
-0.82,1.12,-0.2
-1.43,2.24,0.82
-1.22,1.73,-0.71
-1.22,1.94,-0.92
-0.82,1.33,-0.1
-1.02,1.63,-0.61
-0.82,1.33,-0.51
-1.02,1.53,-0.92
-0.82,1.33,-0.92
-1.43,1.63,-1.63
-1.22,1.43,-1.84
-1.33,1.33,-3.06
-5.1,3.88,-3.37
-15.61,11.02,-3.47
-20.41,20.31,8.27
-20.41,20.31,6.73
-20.41,20.31,8.27
-20.41,20.31,15.51
