-1.43,-0.41,10.51
-1.73,-0.31,10.61
-1.63,-0.2,10.51
-1.53,-0.1,10.41
-1.53,-0.1,10.2
-1.73,-0.2,10.0
-1.73,-0.2,9.39
-1.94,-0.31,8.78
-1.43,-0.31,8.47
-1.43,-0.1,8.88
-1.53,-0.2,9.59
-1.63,-0.41,10.2
-0.82,-1.12,10.61
0.0,0.0,11.43
0.0,0.0,11.12
-0.51,0.0,10.82
-0.82,0.2,10.51
-0.71,0.2,10.61
-1.02,0.31,10.1
-0.92,0.41,9.8
-1.22,0.2,9.69
-0.51,0.1,7.45
-0.82,0.1,7.35
-0.92,0.0,7.14
-1.12,0.0,7.04
-1.22,0.1,7.24
-1.43,0.2,7.55
-1.43,0.2,7.65
-1.33,0.2,7.86
-1.43,0.1,7.96
-1.43,0.0,8.16
-1.53,0.0,8.27
-1.53,-0.1,8.67
-1.43,-0.1,8.98
-1.22,-0.2,9.29
-1.22,-0.31,9.69
-1.12,-0.61,10.1
-1.02,-0.82,10.2
-1.02,-1.02,10.82
-1.02,-0.92,11.12
-1.02,-0.71,11.43
-1.02,-0.61,11.63
-1.02,-0.51,11.63
-1.22,-0.51,11.73
-1.33,-0.31,11.94
-1.33,-0.2,12.14
-1.33,-0.2,12.35
-1.12,0.0,12.76
-0.82,0.0,12.96
-0.51,0.1,13.27
-0.2,0.2,13.57
-0.1,0.41,13.67
-0.1,0.2,13.37
-0.41,-0.2,12.86
-0.71,-0.2,12.45
-0.71,-0.2,12.35
-0.61,-0.2,12.35
-0.51,-0.41,12.35
-0.31,-0.51,12.35
-0.2,-0.61,12.55
0.1,-0.41,12.76
0.61,0.0,12.86
1.02,0.0,12.96
1.22,0.0,12.65
1.33,-0.1,12.35
1.53,-0.1,12.04
1.63,0.0,11.73
1.63,-0.1,11.12
1.53,-0.1,10.82
1.53,-0.1,10.41
1.33,0.0,10.0
1.22,0.0,9.9
0.92,0.0,9.69
0.82,0.0,9.59
0.61,0.0,9.59
0.61,0.0,9.8
0.71,0.1,9.8
0.82,0.2,9.8
0.82,0.41,9.69
0.71,0.41,9.59
0.71,0.41,9.39
0.51,0.41,9.18
0.41,0.51,8.88
0.2,0.51,8.47
0.0,0.41,8.27
-0.2,0.41,7.86
-0.41,0.41,7.55
-0.51,0.31,7.45
-0.61,0.1,7.24
-0.82,-0.1,7.14
-0.82,-0.2,7.14
-0.92,-0.2,7.14
-0.92,-0.41,7.24
-1.02,-0.41,7.35
-1.22,-0.51,7.45
-1.22,-0.61,7.65
-1.22,-0.61,7.55
-1.33,-0.71,7.76
-1.53,-0.51,8.06
-1.73,-0.41,8.37
-1.84,-0.41,8.78
-1.84,-0.31,9.08
-1.94,-0.41,9.49
-1.94,-0.41,9.69
-1.94,-0.61,9.9
-1.84,-0.51,10.31
